,0
762,fax
763,neat
764,philosophy
765,telephone
766,workshops
767,backhoe
768,bobcat
769,building codes
770,carpentry
771,basic computer skills
772,content
773,dependable
774,forklift
775,forklifts
776,machine operation
777,machinery
778,math
779,window
780,oil
781,organizational
782,painting
783,power tools
784,protocols
785,tv
786,written communication
787,retail merchandising
788,recruitment & retention
789,team leadership
790,operations manager manager
791,state      business management
792,present       skills    cashier
793,corporate training
794,page 2
795,profit and loss
796,recording
797,team management
798,farsi
799,urdu
800,blueprints
801,cooking
802,issue receipts
803,management skills
804,exchange
805,coach
806,cost control
807,firing
808,negotiating
809,rdo
810,software design
811,upgrades
812,goodies
813,medisav pharmacy
814,wal-mart  pharmacy
815,wal-mart   pharmacy
816,copier
817,great people skills
818,state      embroider shirts
819,jackets
820,hats
821,"telephone
 skills"
822,faxing
823,medical billing
824,customer account billing
825,insurance claims
826,state      sales
827,book cases
828,roll top desks
829,leflore
830,graphic design
831,twitter
832,facebook)      painting
833,client scheduling
834,executing special orders
835,managing internal/external communications
836,salesfloor
837,executives
838,stockbridge
839,direct sales
840,expense reports
841,market trends
842,sales reports
843,travel arrangements
844,creative direction
845,price negotiating
846,materials development
847,flood
848,windstorm
849,updating insurance coverage
850,issuing payments
851,chairs
852,sand
853,orders
854,online
855,payment terms
856,better
857,grills
858,cost optimization
859,product selection
860,puerto rico
861,forecasting and trends
862,category management
863,negioation
864,peoplesoft  problem-solving
865,organizational skills
866,public leadership
867,communication
868,strategic thinking
869,analytical
870,buying
871,clarify
872,drafting legal documents
873,grant proposals
874,opinions
875,& laws
876,litigation
877,mediation
878,conduct meetings
879,settlements
880,articles
881,ads
882,apple
883,cash flow
884,cpr
885,financial
886,first aid
887,instructor
888,marketing plan
889,marketing plans
890,marketing strategies
891,marketing and sales
892,risk management
893,supervising
894,branding
895,catalog
896,ecommerce
897,graphs
898,marketing materials
899,powerpoint presentations
900,negotiator
901,navigation
902,organization
903,pricing strategy
904,strategic marketing
905,website
906,scheduling and coordinating
907,hands-on
908,microsoft office applications
909,ms office suite
910,quickbooks
911,sales plan
912,structured
913,surveys
914,switchboard
915,make travel arrangements
916,composition
917,and consulting.
918,bloomberg
919,cisco
920,customer service skills
921,general management
922,hogan
923,all microsoft
924,radio
925,securities
926,train employees
927,internet applications( excel
928,ms-office
929,mis) inventory
930,outlook and mac
931,lexis nexis
932,at grantee level
933,affiliate contractual process
934,quarterly
935,ground
936,american heart association
937,basic life support
938,counseling
939,data management
940,data base
941,department of health
942,doh
943,dialysis
944,staff training
945,grant applications
946,grant proposal
947,help-desk
948,human resource
949,mac
950,proposal
951,public speaking
952,rehabilitation
953,technical support
954,sketches
955,critical thinking
956,designing
957,team development
958,market research
959,problem solving skills
960,vendor relations
961,verbal communication
962,film directing
963,art directing
964,creative planning
965,production management
966,budgeting skills
967,non-linear editing
968,creative writing
969,product advertising
970,brand management
971,client contacts
972,modeling
973,trend awareness.
974,agile
975,ap
976,clientele
977,e-mail
978,multi-tasking
979,ordering office supplies
980,product development (planning
981,press
982,purchase requisitions
983,tear
984,video
985,million
986,associate
987,business operations
988,kronos
989,equipment maintenance
990,stockroom
991,to sales
992,sales floor
993,career development
994,central office
995,financial aid
996,fundraising
997,pfc
998,in sales
999,entry level
1000,journal
1001,microsoft word
1002,peoplesoft
1003,and sales
1004,customer engagement
1005,daily sales
1006,one-site
1007,tenant tracker
1008,adp payroll system
1009,mac os
1010,cision
1011,fashion gps
1012,social annex.
1013,accounts receivables
1014,administrative functions
1015,adp payroll
1016,a/p
1017,bonds
1018,bookkeeper
1019,c
1020,conversion
1021,client relations
1022,fluent in english
1023,financial reports
1024,mas90
1025,excel ii
1026,payables
1027,pc troubleshooting
1028,quickbooks pro
1029,sales support
1030,phones
1031,editing sku's. financial
1032,p&l. first aid
1033,inforem
1034,mainframe
1035,managerial
1036,organization. excel
1037,supervision. teaching
1038,gps
1039,mars
1040,ms publisher
1041,visual displays
1042,visual display
1043,accounts payables
1044,schedule appointments
1045,maintain calendar
1046,network systems
1047,database creation
1048,event planning
1049,maintaining inventory
1050,inventory management
1051,process invoices
1052,new product development
1053,office management
1054,quality management
1055,maintain records
1056,script
1057,switches
1058,arrange travel
1059,invoices
1060,networking
1061,payments
1062,point of sale
1063,pos system
1064,sales associate
1065,creative
1066,g/l
1067,acquisitions
1068,business owner
1069,cisa
1070,certified public accountant
1071,cpa
1072,icm
1073,enterprise
1074,product management
1075,mrp/erp systems
1076,po systems
1077,data warehouses
1078,10-key
1079,account management
1080,active learning
1081,calendaring
1082,computer proficiency
1083,creative problem solving
1084,customer needs assessment
1085,grammar
1086,service orientation
1087,speaking
1088,type 35 wpm
1089,typing
1090,writing
1091,letters and memos
1092,microsoft powerpoint
1093,multi-task management
1094,office skills
1095,""" hr executive"
1096,2006 highest professionalism
1097,branding / marketing
1098,consultant
1099,creativity
1100,creative director
1101,communications
1102,edge
1103,financial statements
1104,marketing analysis
1105,operation management
1106,market development
1107,multi media
1108,producing
1109,sales plans
1110,social media marketing
1111,strategic planning
1112,trends
1113,assembly
1114,community relations
1115,corel software
1116,frame
1117,framing
1118,explorer
1119,microcomputers
1120,octagon
1121,outside sales
1122,system x
1123,welding
1124,accountant management
