,0
807,2014
808,deposit services
809,advertising
810,attorneys
811,realtors
812,land developers
813,builders
814,problem resolution
815,visitors
816,prepared reports
817,incidents
818,taking messages
819,state       investigated discrepancies
820,issued debit memos
821,collection calls
822,usaa
823,quickly gaining trust
824,discharges
825,deaths
826,e-mail
827,patient scheduling
828,medical records/documents
829,specialized billing/reimbursement
830,administrative assistant
831,basic billing
832,law enforcement
833,loss prevention
834,medical billing
835,scheduling staff training
836,switchboard
837,program knowledge
838,registered nurse
839,medicare
840,operations
841,system analysis
842,rn
843,assistant director
844,infection control
845,client services
846,root cause analysis
847,medicaid
848,audits
849,content management system
850,federal regulations
851,budgets
852,managed care
853,proficient: epic
854,lotus
855,interqual
856,nice
857,symposium
858,foundations
859,counseled
860,terminated staff; recorded
861,tracked
862,policy and procedures
863,quality review indicators
864,training manual
865,meeting minutes
866,clinical
867,frequent caller
868,computer
869,staff meetings/trainings
870,and holiday
871,retirement
872,staff development
873,and morale; recorded
874,ceus
875,researched
876,crisis intervention
877,employees
878,purchaser groups
879,employee assistance professionals
880,education
881,evaluated
882,wrote report
883,taught
884,presentations in class
885,"""brown bag lunches"
886,substance abuse
887,and biopsychosocial assessments
888,active listening
889,interviewing skills
890,during home visits
891,assessment
892,treatment planning
893,rapport building skills
894,couple
895,state    psychotherapist       individual
896,adolescents
897,adults
898,anxiety
899,panic attacks
900,insomnia
901,psychosis
902,explosive rage
903,adoption
904,foster care
905,grief and loss
906,truancy
907,trauma
908,self harm
909,substance abuse/addiction
910,gender dysphoria
911,domestic violence
912,homelessness
913,parenting concerns
914,care giver burn-out
915,culturally
916,racially
917,their families
918,ethnically
919,emotional
920,sexual abuse/trauma
921,depression
922,phobias
923,gang activity
924,pregnancy
925,family
926,run-a-way girls
927,12-18 years old
928,hospital employees
929,medical students
930,child
931,factious
932,elder/dependent abuse?  who
933,what
934,when
935,where
936,loss
937,and dementia
938,compliance
939,planted gardens
940,provided medical screenings
941,provided food
942,clothing
943,for navajo
944,hopi
945,traumatic brain injuries
946,deaf-blindness
947,appointment tracking
948,providers
949,cpt
950,data
951,family members
952,courteous
953,non-va facilities
954,welfare
955,managed
956,state      directed services
957,limited primary care
958,218th regiment (leadership)
959,fort jackson
960,ac&s
961,fort sam houston
962,fort bragg
963,dependable
964,funds
965,icd-10
966,team leader
967,medical assistance
968,organizational
969,assisting patients
970,primary care
971,sorting
972,spreadsheet
973,supervision
974,vista
975,receptionist
976,retail sales
977,correspondence
978,medical assistant
979,sanitation
980,bookkeeping
981,medical records
982,std counseling
983,business management
984,cash handling
985,dos
986,general office
987,mental health
988,multi phone
989,and telemarketing.
990,internet applications
991,mentoring
992,premier
993,advertisements
994,agency
995,corporate communications
996,hris
997,letters
998,market analysis
999,marketing materials
1000,media relations
1001,networks
1002,newspaper
1003,personnel management
1004,presentation skills
1005,recruiter
1006,sales planning
1007,spanish
1008,territory management
1009,colleagues
1010,physicians
1011,families
1012,organizing patient schedules
1013,steering projects/programs
1014,mitigating costs
1015,maximizing compliance levels
1016,sensitivity
1017,updating
1018,community referrals
1019,caring
1020,answer questions
1021,increasing efficiency/effectiveness
1022,enhancing business operations
1023,boosting fiscal revenues
1024,prepared invoices
1025,agendas
1026,and expense reports
1027,created presentations
1028,authored correspondence letters/memoranda
1029,allocated
1030,monitored equipment/supplies
1031,resolved staff/operational issues
1032,state      demonstrated compassion
1033,respect
1034,expertise
1035,distributed patient mail
1036,first aid certified
1037,excellent verbal
1038,proficient in spreadsheet
1039,com
1040,cpr certified
1041,quality improvement
1042,six sigma
1043,word processing
1044,microsoft office (excel
1045,power point
1046,and access expertise)
1047,internet
1048,pc/mac software proficiency
1049,microsoft project
1050,information resources inc
1051,cue
1052,quick books
1053,life support
1054,fast learner
1055,tables
1056,65 wpm
1057,ipads
1058,macbooks
1059,usa        skills    professional
1060,friendly
1061,compassionate
1062,bridges
1063,oral
1064,community health
1065,conferences
1066,database management
1067,dentistry
1068,financing
1069,financial reporting
1070,government regulations
1071,notes
1072,multitasking
1073,surveys
1074,x-rays
1075,nurses
1076,doctors
1077,prioritized treatment
1078,performed blood work
1079,conducted patient physicals
1080,concise
1081,chicago
1082,cpt coding
1083,direction
1084,meditech
1085,navigator
1086,ssi
1087,supervisor
1088,long term care
1089,hospitals
1090,discharge planners
1091,state        carefully selected
1092,coordinated
1093,orientation
1094,residents
1095,organized
1096,technical
1097,pt
1098,ot
1099,track sales data
1100,state      recruiting
1101,rn's
1102,private practices
1103,hospice
1104,memory care
1105,skilled nursing
1106,encompassing forecasting
1107,planning market strategies
1108,negotiating contracts
1109,closing sales
1110,product information
1111,service
1112,data processing technology
1113,diagnosis's and coding
1114,icd9
1115,cpt4 codes
1116,address corrections
1117,registration
1118,and scheduling
1119,posting of payments
1120,refund request
1121,charges
1122,cs5 reports
1123,a/r
1124,charted
1125,medication refills
1126,scheduled procedures
1127,.  scheduled procedures
1128,administered vital signs
1129,finger sticks
1130,.  medication refills
1131,coumadin evaluation
1132,lab.  preparation
1133,ekg's
1134,"business
development"
1135,develop business
1136,business plans
1137,forecasting
1138,"home health
services"
1139,market strategies
1140,marketing material
1141,"market
sales"
1142,assist patients
1143,sales manager
1144,triage
1145,vital signs
1146,financial advisor
1147,sourcing strategy
1148,business solutions
1149,change management
1150,edge
1151,market positioning
1152,market strategy
1153,98
1154,product design
1155,product management
1156,project leadership
1157,relationship building
1158,vision
1159,web portal
1160,disease management
1161,windows os
1162,patient evaluation
1163,patient preparation
1164,diagnostic testing
1165,cpr.  certified
1166,data transfers
1167,mwt
1168,fluent communication skills
1169,write
1170,"and speak)"""
1171,project plan
1172,resolving issues
1173,scope
1174,backlog grooming
1175,sprint planning
1176,previous day's achievements
1177,design
1178,development
1179,pl/sql
1180,product
1181,system
1182,application design
1183,application development
1184,approach
1185,business case
1186,c++
1187,client/server
1188,concept development
1189,conceptual design
1190,customer relationship management
1191,crm
1192,enterprise application integration
1193,eai
1194,enterprise javabeans
1195,ejb
1196,expense reporting
1197,xml
1198,db2
1199,java server pages
1200,beans
1201,jdbc
1202,mdbs
1203,ms access
1204,microsoft visio
1205,developer
1206,postgresql
1207,primavera
1208,rational unified process
1209,sdlc
1210,servlets
1211,scripts
1212,software development
1213,ms sql server
1214,systems integration
1215,testdirector
1216,validation
1217,microsoft visual studio
1218,wealth management
1219,ibm websphere
1220,websphere
1221,anatomy
1222,armed forces
1223,emergency medicine
1224,emotional support
1225,graphs
1226,immunizations
1227,occupational safety
1228,coordinating patient care
1229,physiology
1230,resuscitation
1231,self-motivated
1232,self-starter
1233,surgeon
1234,army achievement medal
1235,combat medical badge
1236,spelling
1237,applications
1238,medi-cal
1239,accounts billable-receiveable medicare
1240,excell
1241,arcommand
1242,tis
1243,russian
1244,billing system
1245,cad
1246,dialysis
1247,filling
1248,icd-9
1249,employee management
1250,medical coding
1251,ms dos
1252,quick
1253,team player
1254,transportation
1255,typing skills
1256,attention to detail
1257,critical care
1258,pivot tables
1259,real time
1260,sap
1261,fluent  in spanish
1262,state      light accounting/bookkeeping
1263,apm
1264,business objects
1265,clinical leadership
1266,department of health
1267,electronic health records
1268,staff training
1269,facility maintenance
1270,financial reports
1271,grants
1272,gynecology
1273,hyperion
1274,lawson
1275,97
1276,sharepoint
1277,obstetrics
1278,press
1279,staff supervision
1280,surgery
1281,administering intravenous medications
1282,autotransfusion devices
1283,casting
1284,traction
1285,external fixation
1286,
1287,quick base
1288,project
1289,revenue cycle
1290,ambulatory
1291,provider documentation
1292,nursing documentation
1293,bedside medication verification
1294,ehr/application upgrades (meditech
1295,curaspan and midas)
1296,patient portal
1297,snomed
1298,created roadmap
1299,ordersets (zynx)
1300,e-prescription
1301,clinical portal
1302,issues
1303,major change requests
1304,project managers
1305,business analysts
1306,programmers
1307,order sets
1308,dictation
1309,team lead
1310,magic
1311,ms word
1312,midas
1313,ocr
1314,oct 1
1315,order entry
1316,pacs
1317,summit
1318,transcription
1319,upgrade
1320,visio
1321,wise
1322,air force
1323,business processes
1324,fsa
1325,gui
1326,local area network
1327,microsoft certified
1328,mcse
1329,relational databases
1330,risk assessment
1331,standard operation procedure
1332,system integration
1333,telephones
1334,publisher
1335,communicate strong messages
1336,nurture partnerships
1337,turnaround
1338,reinvigorating organizational infrastructure
1339,technologies
1340,fitting
1341,outpatient rehabilitation
1342,private duty nursing
1343,and premium programs
1344,home health administrators
1345,sales and marketing
1346,recruitment teams
1347,faxing
1348,claimant
1349,mailed
1350,government regulation
1351,emergency room
1352,deductibles
1353,communication skills
1354,listening
1355,police
1356,clerk
1357,general clerical
1358,outpatient
1359,clinical trials
1360,clinical research
1361,audit
1362,case report
1363,case report form
1364,collection
1365,corrective action
1366,corrective action plans
1367,marketing analysis
1368,ids
1369,oncology
1370,calendar management
1371,ordering
1372,pediatric
1373,reconciliation
1374,excellent organizational skills
1375,hedis
1376,business consultant
1377,encoder
1378,work flow
1379,mba
1380,energetic
1381,etiquette
1382,excellent writing
1383,excellent writing skills
1384,pto
1385,self motivated
1386,solutions
1387,strong communication skills
1388,translated
1389,writing skills
1390,paralegal
1391,advanced analytics
1392,gap analysis
1393,process control
1394,statistical process control
1395,human resource management
1396,data validation
1397,photoshop
1398,microsoft picture
1399,smart draw vp
1400,infoview/business object
1401,kphc
1402,lotus note
1403,and epic
1404,key account selling
1405,product expertise
1406,or selling training
1407,educational programs
1408,market trends
1409,ms excel
1410,ms powerpoint
1411,new business development
1412,prospecting
1413,sales presentations
1414,senior sales
1415,administrative functions
1416,art
1417,automobiles
1418,changing bed linens
1419,general office duties
1420,lamp
1421,laundry
1422,sorting mail
1423,serve meals
1424,administering medication
1425,office administration
1426,reception
1427,routing
1428,phones
1429,accounts payable
1430,read blueprints
1431,book
1432,cash register
1433,cost control
1434,hvac
1435,mechanical
1436,organizing
1437,camera
1438,plumbing
1439,pos
1440,problem solver
1441,renovation
1442,renovations
1443,utilities
1444,wiring
1445,clarify
1446,dds
1447,rhit
1448,patient privacy
1449,payroll processing
1450,protected health information
1451,talent acquisition
1452,talent management
1453,acrobat
1454,adobe
1455,business planning
1456,driving
1457,endocrinology
1458,internal medicine
1459,ms office suite
1460,windows 8
1461,performance reviews
1462,marketing product
1463,sales forecasting
1464,sales reports
1465,patent education
1466,voice
1467,self-directed
1468,administrative tasks
1469,arrangements
1470,cardiovascular
1471,employee records
1472,environmental health
1473,ergonomics
1474,industrial hygiene
1475,industrial safety
1476,office supplies
1477,sops
1478,testing
1479,community relations
1480,forging
1481,oasis
1482,rn license
1483,rn/
1484,cpr certification
1485,implementation
1486,including scheduling
1487,transportation protocols
1488,brochure
1489,customer service experience
1490,google analytics
1491,marketing strategy
1492,print advertising
1493,project leader
1494,interpersonal communication
1495,employee relations
1496,home healthcare
1497,team building
1498,leadership skills
1499,market development
1500,negotiations
1501,operations management
1502,direct patient
1503,profit and loss
1504,proofing
1505,state of mississippi
1506,1998
1507,digital media
1508,digital marketing
1509,social media
1510,direct mail
1511,mobile
1512,promotions
1513,branding
1514,customer acquisition/retention
1515,analytics
1516,budgeting/forecasting
1517,database marketing
1518,customer segmentation.
1519,business-case
1520,peripherals
1521,publications
1522,business growth
1523,ap
1524,prompt problem resolution
1525,including planning budgets
1526,authorizing expenditures
1527,state      introduced
1528,or designee
1529,transferring
1530,bathing
1531,toileting
1532,providing water
1533,answering the phone
1534,weights
1535,delivering high-quality
1536,grooming
1537,dusting
1538,enthusiastic people person
1539,advanced problem-solving
1540,great organizational skills
1541,2016.
1542,and observed color
1543,executed special dinners
1544,empowering
1545,budget control
1546,bilingual
1547,speak
1548,event coordination
1549,merchandising
1550,vmware
1551,deployment
1552,coordinates resources
1553,issues logs
1554,tools
1555,telecommunication systems
1556,personal computing
1557,video-conferencing
1558,iv therapy
1559,project meeting minutes
1560,uk
1561,keeping schedules/timelines
1562,routers
1563,able/wiring
1564,vlan
1565,wlan
1566,juniper firewalls
1567,cisco devices
1568,cisco tandberg telepresence
1569,developing requirements
1570,communication
1571,asia/pacific
1572,voip
1573,sprintlink frame relay
1574,frame relay
1575,dedicated ip services
1576,dsl
1577,t3
1578,x.25
1579,cell tower
1580,lan/wan
1581,ethernet
1582,4g
1583,netapp
1584,f5
1585,3g
1586,advisement
1587,aps
1588,hardware installation
1589,network systems
1590,firewalls
1591,firewall
1592,first-aid
1593,product life cycle
1594,hippa
1595,ip
1596,life-support
1597,ms project
1598,network integration
1599,network security
1600,rfp
1601,switches
1602,t1
1603,fundraising
1604,graphic design
1605,receivables
1606,accountable for
1607,auto insurance
1608,insurance claims
1609,workers compensation
1610,medical invoicing
1611,accounts for
1612,accounts receivables
1613,basis
1614,collections
1615,icd
1616,radiologic science club
1617,streamline processes
1618,cognos
1619,crystal reports
1620,financial invoicing
1621,process analysis
1622,user acceptance testing
1623,sas
1624,securities reporting
1625,annual reports
1626,tableau server
1627,tableau desktop
1628,goal oriented
1629,and word)
1630,sage act
1631,fastrax pos
1632,microsoft expressions
1633,ima software
1634,stars software
1635,spss
1636,gnu pspp
1637,including building databases
1638,creating forms
1639,t-tests
1640,salesforce
1641,quantitative tools
1642,innovation management
1643,risk disaster
1644,ambulatory care management
1645,total quality management
1646,analyst
1647,financial accounting
1648,financial analyst
1649,general ledger
1650,grant proposals
1651,innovation
1652,microsoft dynamics
1653,excel spreadsheets
1654,policy development
1655,process modeling
1656,quality management
1657,research reports
1658,sage
1659,sound
1660,work queues
1661,billing indicators
1662,statement processing
1663,increase production
1664,implement workflow processes
1665,directors
1666,analyzed internal practices
1667,continuous improvement
1668,customer support
1669,decision support
1670,real-time
1671,fdcpa
1672,complaint handling/dispute resolution
1673,records management
1674,10-key
1675,client relations
1676,computer proficiency
1677,internet research
1678,service orientation
1679,telephone skills
1680,minute taking
1681,microsoft outlook
1682,peoplesoft
1683,visual/content manager
1684,mainframe
1685,as400
1686,planning workshops
1687,firing
1688,issue receipts
1689,money
1690,observe patients
1691,typewriter
1692,adr
1693,budget development
1694,database applications
1695,rms
1696,adp payroll
1697,fluent in french
1698,including initial assessments
1699,terminations
1700,nursing homes
1701,tv commercial
1702,census
1703,market information
1704,competitive activity
1705,laws
1706,state      coordinated meetings
1707,brochures
1708,editing
1709,tv
